combo mu_0 effect n theta nb.error t Welch log Wilcoxan nb nb.x2 nb.perm qp
1 4 1 5 0.5 0 0.834012001530659 0.834012001530659 0.796497045919628 1 0.664335664335664 0.865773966695179 0.818090954522739 0.830218090998676
1 4 1 5 0.5 0 0.16466683059236 0.198423793481862 0.166364851723395 0.19451080638285 0.0609390609390609 0.0797176492457919 0.149925037481259 0.108949000841162
1 4 1 5 0.5 0 0.676737269513523 0.679479525602095 0.304219055938804 0.265205392591507 0.696303696303696 0.698866185154806 0.695152423788106 0.68807097341019
1 4 1 5 0.5 0 1 1 0.92400795016817 1 1 1 0.987506246876562 1
1 4 1 5 0.5 0 0.288212059501046 0.306386733234608 0.614183190841439 0.594729336193591 0.231768231768232 0.268883252877028 0.31784107946027 0.223737499502722
1 4 1 5 0.5 0 0.485177733884849 0.494224588600963 0.68560168008965 0.906329390836487 0.412587412587413 0.556747119217217 0.543728135932034 0.447455869179962
1 4 1 5 0.5 0 0.825563772557735 0.825611498473127 0.739228224170229 0.832518812679276 0.816183816183816 0.849893365027589 0.819090454772614 0.819892766889647
1 4 1 5 0.5 0 0.14985599430574 0.149957049217231 0.0932289924410487 0.1732171126447 0.237762237762238 0.147030303563026 0.171914042978511 0.164084639771182
1 4 1 5 0.5 0 0.585765107773946 0.586175876486107 0.569965418835709 0.595883090565178 0.59040959040959 0.612542550087477 0.586706646676662 0.574231091139808
1 4 1 5 0.5 0 0.285468106174409 0.290049248696463 0.303357784293626 0.339782974355819 0.323676323676324 0.236531592283387 0.280859570214893 0.267634348702569
1 4 1 5 0.5 0 0.522803933479607 0.528804319605156 0.789529934153977 0.829356960732679 0.485514485514486 0.569707915294552 0.533733133433283 0.48951771254917
1 4 1 5 0.5 0 0.18327089931513 0.214470120929562 0.151097054324222 0.161237591834016 0.0849150849150849 0.0835878825731988 0.138930534732634 0.12424608032456
1 4 1 5 0.5 0 0.117226426986582 0.134700621025759 0.125328019360156 0.135099069457321 0.046953046953047 0.0719818986982339 0.102948525737131 0.0764891371612455
1 4 1 5 0.5 0 0.200760736924024 0.233056363384565 0.372924591304487 0.744881619545956 0.0579420579420579 0.117247829873316 0.255372313843078 0.12205732188892
1 4 1 5 0.5 0 0.019305943420608 0.0425893400291779 0.00542925326842827 0.0338948535246893 0.001998001998002 0.000826358366344796 0.00699650174912544 0.00592574300653903
1 4 1 5 0.5 0 0.0746444941297017 0.104363936767842 0.121507344034644 0.113846298006658 0.00899100899100899 0.0247726393499765 0.0594702648675662 0.0242671357565999
1 4 1 5 0.5 0 0.431127851028458 0.442516183009534 0.537611919291998 0.665414397784769 0.363636363636364 0.357389139169574 0.468265867066467 0.385460986337905
1 4 1 5 0.5 0 0.56125306226539 0.562316849683634 0.621077333675855 0.588809186540854 0.564435564435564 0.517404688444521 0.55672163918041 0.544883445872101
1 4 1 5 0.5 0 0.947422564760191 0.947524645159953 0.924265370325945 1 0.939060939060939 0.948976186599418 0.957021489255372 0.945602121176701
1 4 1 5 0.5 0 0.459748954958626 0.468031523358937 0.421671202315588 0.52321709778149 0.384615384615385 0.337786764699889 0.473263368315842 0.418672663975396
1 4 1 5 0.5 0 0.185566068622579 0.220488609898032 0.436943337003059 1 0.02997002997003 0.0707360700340284 0.248375812093953 0.105545979097114
1 4 1 5 0.5 0 0.693799838016959 0.69384073383549 0.626282020704336 0.733729995696247 0.662337662337662 0.760062084900608 0.654672663668166 0.689261181895096
1 4 1 5 0.5 0 0.638032377632204 0.641563867915961 0.743398568600602 0.915529973376772 0.644355644355644 0.639897791747157 0.656171914042978 0.615183371760525
1 4 1 5 0.5 0 0.238833143630353 0.238957252331833 0.287879730597952 0.287333069671499 0.260739260739261 0.250816282521792 0.239880059970015 0.234733788303047
1 4 1 5 0.5 0 0.531948855008882 0.546679715093515 0.798755791083152 0.796253414737639 0.313686313686314 0.465676975070173 0.642678660669665 0.463924926359958
1 4 1 5 0.5 0 0.705722384580903 0.708441449014712 0.899533279854683 1 0.696303696303696 0.699120350953854 0.741629185407296 0.687280252683793
1 4 1 5 0.5 0 0.584452985030443 0.584710209757898 0.552238470995691 0.750334710669989 0.588411588411588 0.557120246566391 0.578710644677661 0.570955665031772
1 4 1 5 0.5 0 0.552561103233871 0.554467132254217 0.956603707449605 0.753298033462838 0.517482517482518 0.550347511920717 0.547726136931534 0.531208999576756
1 4 1 5 0.5 0 0.796909591368711 0.79718221737997 0.893235497492577 0.91390645625926 0.761238761238761 0.809972663854164 0.798600699650175 0.789399755887421
1 4 1 5 0.5 0 0.216339054171678 0.241700996813172 0.294796644919373 0.433848065766439 0.108891108891109 0.159735515242809 0.229885057471264 0.159426073691173
1 4 1 5 0.5 0 0.481920344853216 0.491160262763028 0.844172226674618 0.910669872827915 0.491508491508492 0.404377761248432 0.480759620189905 0.43868701951043
1 4 1 5 0.5 0 0.541638025048848 0.541806016089995 0.414841877226897 0.675173614927125 0.551448551448551 0.55523082276758 0.529735132433783 0.528735684217592
1 4 1 5 0.5 0 0.804159647508765 0.808848699339138 0.59451344315381 0.338268878869687 0.822177822177822 0.738404195279968 0.802098950524738 0.789118983497109
1 4 1 5 0.5 0 0.240971784406519 0.243512766557747 0.164901869300408 0.130133681688069 0.318681318681319 0.219803915987566 0.265867066466767 0.245491206165801
1 4 1 5 0.5 0 0.313755534367069 0.342364556150808 0.583139562548365 0.913058788210207 0.0849150849150849 0.133130871702785 0.311344327836082 0.221098335814561
1 4 1 5 0.5 0 0.0399685237139577 0.0704839969102199 0.0399685237139577 0.0667980684751383 0.000999000999000999 0.00785665696100562 0.0189905047476262 0.996674402422224
1 4 1 5 0.5 0 0.143490499368167 0.172802136280044 0.182796132381448 0.135099069457321 0.0529470529470529 0.0589243335193901 0.0964517741129435 0.0735270769565267
1 4 1 5 0.5 0 0.122750004472649 0.135624033955434 0.0690450312452724 0.159883810158882 0.108891108891109 0.0583907257056292 0.101949025487256 0.0992038830634441
1 4 1 5 0.5 0 0.623132200527626 0.63259224263066 0.744952999707115 0.655836496590659 0.565434565434565 0.621080492259622 0.702648675662169 0.57680000390022
1 4 1 5 0.5 0 0.93739774647179 0.937405742849873 0.972832128865916 0.906329390836487 0.724275724275724 0.960364833029577 0.868065967016492 0.935391027278564
1 4 1 5 0.5 0 0.893528722860607 0.893654544655572 0.963248589791933 1 0.659340659340659 0.90933616964807 0.804097951024488 0.889746418351148
1 4 1 5 0.5 0 0.195015528100076 0.21972422554147 0.257038454446984 0.366052516444951 0.0619380619380619 0.126532067113876 0.216391804097951 0.139216733494681
1 4 1 5 0.5 0 0.313361100197135 0.322982611652476 0.330558393935015 0.461975431039384 0.301698301698302 0.308863613832244 0.298850574712644 0.270409765746613
1 4 1 5 0.5 0 0.915678239843757 0.915681621986564 0.723366689587006 0.672335808365955 0.909090909090909 0.919926119526751 0.913543228385807 0.91302879380686
1 4 1 5 0.5 0 0.798732296292578 0.798734727247582 0.719735810440252 0.832518812679276 0.791208791208791 0.816429982078598 0.811594202898551 0.793232844946199
1 4 1 5 0.5 0 0.883240746612722 0.883902865663433 0.66253937247137 0.670402152514837 0.891108891108891 0.873026389567799 0.88055972013993 0.881023288445322
1 4 1 5 0.5 0 0.697238191687405 0.705646433581248 0.500013752330733 0.201676953550044 0.677322677322677 0.592606368018887 0.733133433283358 0.662981462510312
1 4 1 5 0.5 0 0.643814979311891 0.64481241612356 0.428712389399925 0.478480060354631 0.612387612387612 0.679316303828165 0.646676661669165 0.653598975180832
1 4 1 5 0.5 0 0.129195494298684 0.137781826752797 0.0629613081648791 0.0916902815494292 0.150849150849151 0.091579696017911 0.124937531234383 0.119168663829303
1 4 1 5 0.5 0 0.259586751959293 0.259782354435457 0.374136428656365 0.388629492740927 0.327672327672328 0.247983850693048 0.24287856071964 0.258012687126334
1 4 1 5 0.5 0 0.42108450683324 0.431873502331531 0.565907667278266 0.8271467921464 0.428571428571429 0.390346930586276 0.460769615192404 0.381655098887167
1 4 1 5 0.5 0 0.620971494369482 0.621179990594658 0.441865793165401 0.447699072465294 0.621378621378621 0.619998637661734 0.619690154922539 0.621063573238227
1 4 1 5 0.5 0 0.260937188488269 0.283714767150807 0.401408219305098 0.503812428813061 0.152847152847153 0.257276239277364 0.317341329335332 0.202030110709667
1 4 1 5 0.5 0 0.3842984579035 0.397482924295827 0.453804110272897 0.576150122030579 0.338661338661339 0.368896601455945 0.406296851574213 0.338020650140608
1 4 1 5 0.5 0 0.00499310345967331 0.0185625645015605 0.00420141864114838 0.0231509519852464 0.000999000999000999 0.00039303500805403 0.00849575212393803 0.99633070555155
1 4 1 5 0.5 0 0.926384849001724 0.926734591849146 0.85033956926145 0.916308031083386 0.928071928071928 0.924215194162045 0.944527736131934 0.923634050032078
1 4 1 5 0.5 0 0.0399685237139577 0.0609719269004024 0.0166556597680348 0.0333386832715863 0.011988011988012 0.0132240041083888 0.0304847576211894 0.0264779133473806
1 4 1 5 0.5 0 0.195846977202988 0.225334538512654 0.184143097984638 0.237368605077561 0.114885114885115 0.0848776914341674 0.15992003998001 0.138589949511398
1 4 1 5 0.5 0 0.399790351147182 0.408919595083762 0.906680921820928 0.675173614927125 0.390609390609391 0.403772349927652 0.383808095952024 0.355150052641483
1 4 1 5 0.5 0 0.543125907807057 0.550252136015065 0.127280285641777 0.131379418967437 0.603396603396603 0.556625603899308 0.566216891554223 0.574779867594247
1 4 1 5 0.5 0 0.70499693802492 0.710132194049456 0.995230029228634 1 0.694305694305694 0.65257761087622 0.755622188905547 0.679004182926762
1 4 1 5 0.5 0 0.782355278822183 0.783419637451376 0.89505003457095 1 0.684315684315684 0.783831921597769 0.780609695152424 0.771878931797359
1 4 1 5 0.5 0 0.582640052548001 0.58273002161879 0.439127729251279 0.598161452683528 0.592407592407592 0.58225250609195 0.576711644177911 0.580101809584859
1 4 1 5 0.5 0 0.831055083849935 0.831058274919846 0.830324326517951 1 0.817182817182817 0.861754398986862 0.831584207896052 0.826749420363685
1 4 1 5 0.5 0 0.0733855097875194 0.0770841954095842 0.0227723251713723 0.0524116286710287 0.202797202797203 0.132607604654474 0.107446276861569 0.105199145030415
1 4 1 5 0.5 0 0.415022954804994 0.415299089157761 0.292104513898591 0.279641534037302 0.512487512487512 0.469197407568542 0.427286356821589 0.421877178319641
1 4 1 5 0.5 0 0.337640935252962 0.364538943452613 0.440784361231031 0.72408166091539 0.0939060939060939 0.194330291678245 0.358820589705147 0.275545547021299
1 4 1 5 0.5 0 0.418003504838892 0.435509672889546 0.686074602737005 1 0.351648351648352 0.356602152571059 0.460269865067466 0.350695750609843
1 4 1 5 0.5 0 0.427066986086559 0.429385997733439 0.335457902695271 0.372748070418113 0.422577422577423 0.394781497771993 0.439780109945027 0.413797384728259
1 4 1 5 0.5 0 0.657636986479152 0.65769661817446 0.616139498695642 0.655836496590659 0.648351648351648 0.729934453527002 0.651674162918541 0.651038604678025
1 4 1 5 0.5 0 0.788103001617393 0.788109228409587 0.717638024979021 0.750334710669989 0.747252747252747 0.803465865294448 0.776611694152924 0.782521989523682
1 4 1 5 0.5 0 0.591134318113991 0.594172803511586 0.576515120860766 0.512411694690428 0.605394605394605 0.513631583746623 0.626186906546727 0.570392276492082
1 4 1 5 0.5 0 0.327006818647608 0.32858491866318 0.205633284826259 0.288844366346485 0.412587412587413 0.309375065389202 0.331334332833583 0.313265476393146
1 4 1 5 0.5 0 0.290671256262974 0.320097632595684 0.21811482519567 0.231997723628734 0.025974025974026 0.085152173842364 0.180909545227386 0.258684736407904
1 4 1 5 0.5 0 0.973525174768354 0.973683272400749 0.628671153636263 0.670402152514837 0.977022977022977 0.973667561898848 0.968015992003998 0.972782452428312
1 4 1 5 0.5 0 0.278660320996575 0.30056614184237 0.302287798227458 0.460596618704771 0.195804195804196 0.16446209011928 0.302348825587206 0.211696545252579
1 4 1 5 0.5 0 0.518610155218395 0.519061610154352 0.258418034947313 0.170586932871441 0.577422577422577 0.46843387905783 0.537231384307846 0.515894226192962
1 4 1 5 0.5 0 0.12677787342227 0.155551062897157 0.0963454061387928 0.117524868096639 0.028971028971029 0.0586674565699077 0.117941029485257 0.108506941616761
1 4 1 5 0.5 0 0.0674452462590382 0.0901145357811236 0.184203041690307 0.114961000967301 0.013986013986014 0.0423079274940953 0.0674662668665667 0.0248857916425523
1 4 1 5 0.5 0 0.258527120376708 0.272751420336085 0.265946461126378 0.330547109601631 0.23976023976024 0.267978853698069 0.259870064967516 0.216588507760322
1 4 1 5 0.5 0 0.876047951970101 0.876594970558087 0.971918256486692 0.915529973376772 0.866133866133866 0.860663082144089 0.890554722638681 0.870823101518773
1 4 1 5 0.5 0 0.622207709876119 0.627410290647763 0.967529642166699 1 0.57042957042957 0.65961956546586 0.638180909545227 0.593908699347193
1 4 1 5 0.5 0 0.87875360100597 0.880690464417686 0.543405177788493 0.396143909152074 0.871128871128871 0.864188077248276 0.877561219390305 0.871567031407966
1 4 1 5 0.5 0 0.55629350598915 0.563059484058326 0.690831016218416 0.8271467921464 0.544455544455544 0.498632872826233 0.611194402798601 0.523193418480261
1 4 1 5 0.5 0 0.742692926523728 0.745285869135028 0.966054671024119 1 0.679320679320679 0.735372537179677 0.754122938530735 0.726574365990097
1 4 1 5 0.5 0 0.650122713065592 0.650189305581693 0.458058597717606 0.655836496590659 0.669330669330669 0.72698029403784 0.679160419790105 0.65271213507051
1 4 1 5 0.5 0 0.746783646623645 0.746811864399753 0.620382759768305 0.576150122030579 0.737262737262737 0.790681603991374 0.768115942028985 0.741843717956319
1 4 1 5 0.5 0 0.527213506450588 0.527602749422046 0.624166933736552 0.673289979659996 0.523476523476524 0.524998228448088 0.51624187906047 0.514794883731835
1 4 1 5 0.5 0 0.045002408096919 0.0680484923112766 0.0773661251878092 0.0906883661712042 0.004995004995005 0.0232548636982949 0.0364817591204398 0.0162301506962653
1 4 1 5 0.5 0 0.433679679192209 0.453437175993262 0.810757970692233 1 0.282717282717283 0.280032962068304 0.472763618190905 0.352866534248462
1 4 1 5 0.5 0 0.230084669038781 0.245732745228586 0.127495386495841 0.204500533325642 0.147852147852148 0.107271279575163 0.195902048975512 0.177530367053825
1 4 1 5 0.5 0 0.505483900814482 0.512436031587664 0.893850672711431 0.834035229790992 0.488511488511489 0.521260178114207 0.488255872063968 0.469845112303805
1 4 1 5 0.5 0 0.900875291095149 0.901403878326466 0.66268715553775 0.671373240540873 0.922077922077922 0.903075359168729 0.892053973013493 0.898904979601019
1 4 1 5 0.5 0 0.378461918475665 0.383762456283059 0.322782659077395 0.287333069671499 0.401598401598402 0.34078328229054 0.413793103448276 0.362434866156384
1 4 1 5 0.5 0 0.422485551898885 0.428717868440934 0.726072994962506 0.600401848096969 0.400599400599401 0.449945416187247 0.423288355822089 0.385664794922874
1 4 1 5 0.5 0 0.540676623833263 0.551832902339418 0.776942464389042 1 0.464535464535465 0.458301637202382 0.578210894552724 0.489598616944059
1 4 1 5 0.5 0 0.410578923899812 0.430585801219134 0.742066045738218 1 0.34965034965035 0.355905094137089 0.478260869565217 0.338059949440137
1 4 1 5 0.5 0 0.27677112772967 0.307623891666866 0.598406861707744 0.913058788210207 0.0589410589410589 0.117806677977354 0.295852073963018 0.18928339608098
1 4 1 5 0.5 0 0.451879626959716 0.461957076101279 0.478873137550088 0.52321709778149 0.416583416583417 0.34921074833681 0.480259870064968 0.408162235386797
1 4 1 5 0.5 0 0.690177079064585 0.690631274219111 0.488006619252276 0.528359327270949 0.702297702297702 0.639529750435144 0.702148925537231 0.686981294779117
1 4 1 5 0.5 0 0.60976114258729 0.615008480279769 0.812175500991162 0.91390645625926 0.581418581418581 0.591975961849642 0.648175912043978 0.580371571864043
1 4 1 5 0.5 0 0.236245731961158 0.265540820897251 0.182488253547095 0.161237591834016 0.10989010989011 0.125592314782996 0.186906546726637 0.166781239813584
1 4 1 5 0.5 0 0.383706057040727 0.398138649294398 0.648370082295636 0.72408166091539 0.310689310689311 0.491766445396352 0.40279860069965 0.333128812965778
1 4 1 5 0.5 0 0.302420288558073 0.319188817224113 0.396189350065562 0.457807394190942 0.238761238761239 0.262210767024494 0.306346826586707 0.247470476980462
1 4 1 5 0.5 0 0.940748421732655 0.941239651037957 0.737084217253901 0.750334710669989 0.943056943056943 0.940182297758781 0.950524737631184 0.938418400307013
1 4 1 5 0.5 0 0.959813314196464 0.960262975412677 0.445493389168538 0.394662549117567 0.956043956043956 0.951392521916144 0.947026486756622 0.95826029142026
1 4 1 5 0.5 0 0.151583710965001 0.152202590555617 0.150643967570525 0.193059060876436 0.0619380619380619 0.11141236452371 0.137431284357821 0.165730651147155
1 4 1 5 0.5 0 0.37438113879457 0.394687017057934 0.698132418217034 0.830430722766367 0.322677322677323 0.284402220899551 0.383808095952024 0.298153355151885
1 4 1 5 0.5 0 0.250058602703719 0.282300448337058 0.235287227873355 0.382418158433139 0.028971028971029 0.05102053593182 0.15792103948026 0.182191369853947
1 4 1 5 0.5 0 1 1 0.64550792887407 0.910979292510634 0.97002997002997 1 0.990004997501249 0.999999999999609
1 4 1 5 0.5 0 0.265723247034869 0.27510441131414 0.49376687309262 0.396143909152074 0.244755244755245 0.241116037291568 0.266866566716642 0.221595233393433
1 4 1 5 0.5 0 0.296438287360418 0.322843375969344 0.149674504301652 0.159883810158882 0.146853146853147 0.0759546681740977 0.256871564217891 0.222820941144494
1 4 1 5 0.5 0 0.202620881504623 0.236060858552928 0.309019452816447 0.662311002997564 0.034965034965035 0.0824107662482669 0.216891554222889 0.128551484656289
1 4 1 5 0.5 0 0.499044059606722 0.511414493984937 0.576719551389633 0.737315677216418 0.405594405594406 0.303114456639497 0.543228385807096 0.444329039772305
1 4 1 5 0.5 0 0.418980438908571 0.423539759061087 0.50878679644604 0.503812428813061 0.362637362637363 0.478392074851973 0.427286356821589 0.394257405679889
1 4 1 5 0.5 0 0.332931760561829 0.359422497871715 0.435709760180555 0.662311002997564 0.167832167832168 0.138410737453061 0.355822088955522 0.25474929210077
1 4 1 5 0.5 0 0.310548337958329 0.337002350286686 0.672987066231933 0.674235875598572 0.197802197802198 0.157325322644888 0.321339330334833 0.219200895922974
1 4 1 5 0.5 0 0.413919587986283 0.435520414364395 0.709222621481274 1 0.263736263736264 0.220868810589562 0.450274862568716 0.325486011843469
1 4 1 5 0.5 0 0.291169314897382 0.308346487101374 0.341953052991242 0.527089256865538 0.266733266733267 0.204676713155247 0.296851574212894 0.233273618148945
1 4 1 5 0.5 0 0.770713278569325 0.77293602559905 0.974983589200193 1 0.603396603396603 0.806270387323965 0.776611694152924 0.756303486117409
1 4 1 5 0.5 0 0.378535307830501 0.400457019722508 0.598074553945177 0.670402152514837 0.233766233766234 0.252280325493503 0.389805097451274 0.295082340232351
1 4 1 5 0.5 0 0.3617517335187 0.37979558254238 0.499737229672973 0.666430033928618 0.328671328671329 0.282484193986687 0.376311844077961 0.297726912042803
1 4 1 5 0.5 0 0.558789969249214 0.558789969249214 0.513065916502993 0.59356568186046 0.571428571428571 0.53771986304589 0.540229885057471 0.552782790665506
1 4 1 5 0.5 0 0.344779899818088 0.371351197703484 0.408404783129934 0.583882420770365 0.120879120879121 0.0887572831546732 0.292853573213393 0.248199368977684
1 4 1 5 0.5 0 0.59765361355563 0.600685284749591 0.486916717880212 0.325789273925728 0.568431568431568 0.597481452932885 0.649175412293853 0.581262042709871
1 4 1 5 0.5 0 0.309440113455133 0.337944593100491 0.372053979276225 0.512411694690428 0.0919080919080919 0.102776651185348 0.248375812093953 0.224361704897037
1 4 1 5 0.5 0 0.326922541953641 0.352923110311794 0.432639221665555 0.662311002997564 0.162837162837163 0.154588075706191 0.315342328835582 0.239186902302383
1 4 1 5 0.5 0 0.846470991401037 0.846576056837155 0.814253467371098 0.737315677216418 0.812187812187812 0.868949435076817 0.843578210894553 0.841344011194091
1 4 1 5 0.5 0 0.874332650179191 0.874586811046294 0.706839531039621 0.737315677216418 0.871128871128871 0.871623775784718 0.862068965517241 0.872020686768216
1 4 1 5 0.5 0 0.412727669211854 0.41300148060207 0.179035921519318 0.167938470988012 0.4995004995005 0.388967949764624 0.416791604197901 0.426920183960339
1 4 1 5 0.5 0 0.348607734940964 0.34866242531617 0.204498121105077 0.204500533325642 0.356643356643357 0.415825030712108 0.367816091954023 0.357523443896939
1 4 1 5 0.5 0 0.224087756695623 0.249121073146189 0.153327983961292 0.117524868096639 0.136863136863137 0.201805711801965 0.280859570214893 0.192703824316087
1 4 1 5 0.5 0 1 1 1 1 0.918081918081918 1 0.996501749125437 1
1 4 1 5 0.5 0 0.254653088653244 0.266604033489095 0.32344583137005 0.372748070418113 0.194805194805195 0.248260905558158 0.297351324337831 0.226849041708628
1 4 1 5 0.5 0 0.263079633116613 0.27120198625075 0.193962463097277 0.288844366346485 0.226773226773227 0.179479595011946 0.238380809595202 0.228508280142574
1 4 1 5 0.5 0 0.208703959791867 0.241785836382976 0.289425462455644 0.519249062248657 0.0589410589410589 0.0712377202608585 0.224387806096952 0.134479848909848
1 4 1 5 0.5 0 0.414472033293755 0.430242004604919 0.750289011051375 0.750334710669989 0.348651348651349 0.355891052448743 0.419290354822589 0.351346707547533
1 4 1 5 0.5 0 0.158393343469144 0.193848589226093 0.0817361599891841 0.0886833015366388 0.017982017982018 0.0187586821606461 0.0584707646176911 0.096915344096324
1 4 1 5 0.5 0 0.567000989104981 0.579770151177875 0.941103607829814 0.736432844155921 0.437562437562438 0.474533616780913 0.608195902048975 0.507424057352398
1 4 1 5 0.5 0 0.487211531151417 0.505012446807692 0.806792006839018 0.664389443171999 0.373626373626374 0.273402081233153 0.52623688155922 0.408784868327896
1 4 1 5 0.5 0 0.0402231863573025 0.069546265535547 0.0251013748075563 0.0660753110898275 0.000999000999000999 0.00599440758768452 0.0229885057471264 0.0206843707133536
1 4 1 5 0.5 0 0.308153321069845 0.327432783127674 0.57140254208806 0.673289979659996 0.233766233766234 0.240084976029192 0.349825087456272 0.239779430779422
1 4 1 5 0.5 0 0.682157419351048 0.689638679775353 0.825741416776838 0.655836496590659 0.604395604395604 0.658012762731546 0.72263868065967 0.646896641624783
1 4 1 5 0.5 0 0.182364392398709 0.215928423726433 0.241417421849522 0.387093697259096 0.022977022977023 0.071685813064732 0.174912543728136 0.109278678804898
1 4 1 5 0.5 0 0.659556525009002 0.660434171230276 0.877679106502629 1 0.669330669330669 0.618712175336743 0.668665667166417 0.645564692166113
1 4 1 5 0.5 0 0.445096503557402 0.446937390704564 0.572326652567311 0.599286330367712 0.454545454545455 0.416755071193454 0.422788605697151 0.42345547195668
1 4 1 5 0.5 0 0.772441083634785 0.775283626353074 0.220541115874154 0.14123816388882 0.79020979020979 0.731678543814946 0.772613693153423 0.774868928201225
1 4 1 5 0.5 0 0.669079320952028 0.670091572683914 0.965678482444348 0.832518812679276 0.68031968031968 0.698241949176268 0.661669165417291 0.654859275637519
1 4 1 5 0.5 0 0.394545087427606 0.41907923703774 0.809568231600681 0.248213078989924 0.033966033966034 0.151217180762142 0.497751124437781 0.327692811173802
1 4 1 5 0.5 0 0.516335941253901 0.530988852444292 0.869085897270518 0.821222363187472 0.43956043956044 0.409771223064771 0.582208895552224 0.450525668470176
1 4 1 5 0.5 0 0.671314465089271 0.671465485298814 0.596150345745382 0.828812374246451 0.676323676323676 0.639235860445728 0.643178410794603 0.660082865092101
1 4 1 5 0.5 0 0.526017803924769 0.528767589520127 0.585993441903623 0.655836496590659 0.509490509490509 0.565287346315547 0.534232883558221 0.508151453030332
1 4 1 5 0.5 0 0.710949434906921 0.714495702815748 0.976324770861969 0.823063273758121 0.634365634365634 0.740102133307852 0.739130434782609 0.6905106596391
1 4 1 5 0.5 0 0.516818164721902 0.529425948436068 0.759141703873707 1 0.411588411588412 0.411690123095449 0.571214392803598 0.460539798828599
1 4 1 5 0.5 0 0.490859663751827 0.49769619288587 0.751310996028178 1 0.461538461538462 0.401645595593824 0.502248875562219 0.45594591626117
1 4 1 5 0.5 0 0.675638532713255 0.681243284000637 0.894660253142159 0.910979292510634 0.584415584415584 0.719147501450893 0.695652173913043 0.647523850133718
1 4 1 5 0.5 0 0.30520136520623 0.319189949247028 0.424759765438956 0.338268878869687 0.284715284715285 0.212398640594158 0.290854572713643 0.249054567963335
1 4 1 5 0.5 0 0.253703455488354 0.276871952663994 0.3256194414462 0.394662549117567 0.150849150849151 0.187456233731574 0.233383308345827 0.182603923457536
1 4 1 5 0.5 0 0.681057160871882 0.683316004577088 0.783054595626856 0.904861129450448 0.546453546453546 0.653629236017286 0.660669665167416 0.663426648475045
1 4 1 5 0.5 0 0.889687051732673 0.890242332092699 0.597826754505884 0.598161452683528 0.884115884115884 0.893192793900382 0.87656171914043 0.885145345397704
1 4 1 5 0.5 0 0.567504716758971 0.58143112131795 0.657199376831968 0.338268878869687 0.503496503496504 0.442706251678912 0.619190404797601 0.502645811842601
1 4 1 5 0.5 0 0.300131006526969 0.324831845919363 0.500121917757975 0.751829634045849 0.177822177822178 0.174070024129359 0.292853573213393 0.216597066264209
1 4 1 5 0.5 0 0.185401773553352 0.219281661386563 0.339756290317568 0.524518280213076 0.0749250749250749 0.0737146436271964 0.166916541729135 0.108124128918201
1 4 1 5 0.5 0 0.523283448104275 0.532344125343845 0.727977558611963 0.906329390836487 0.427572427572428 0.551611334976392 0.571214392803598 0.4812938637962
1 4 1 5 0.5 0 0.742047956588399 0.744856300260497 0.966808754815237 1 0.705294705294705 0.710177824820283 0.744127936031984 0.72719444003689
1 4 1 5 0.5 0 0.114847772461899 0.119486357302088 0.141833863687096 0.137563893909903 0.0639360639360639 0.0877780370807309 0.100449775112444 0.0886929814646225
1 4 1 5 0.5 0 0.0302455084372009 0.0521912946394113 0.0545470318716271 0.0669552823173684 0.00999000999000999 0.0348553290873862 0.0424787606196902 0.0122641590008982
1 4 1 5 0.5 0 0.234235455909555 0.247904054023547 0.179405654535836 0.117524868096639 0.137862137862138 0.206281264375586 0.267366316841579 0.227290567590533
1 4 1 5 0.5 0 0.207304839959199 0.227898571025914 0.195015528100076 0.231997723628734 0.030969030969031 0.122458238477491 0.171414292853573 0.188792568470374
1 4 1 5 0.5 0 0.466379683153396 0.471262684471654 0.317346651755343 0.179712494879 0.438561438561439 0.428941968196413 0.52023988005997 0.453950344246785
1 4 1 5 0.5 0 0.775203684772819 0.775752899883139 0.789782639488719 0.737315677216418 0.774225774225774 0.726954802105278 0.733633183408296 0.766587194674698
1 4 1 5 0.5 0 0.216230581401011 0.249226339790209 0.401283475365352 0.745682542083693 0.0819180819180819 0.110430276380854 0.258870564717641 0.144786787411674
1 4 1 5 0.5 0 0.599453808717125 0.599493642427016 0.536858377816595 0.503812428813061 0.583416583416583 0.683733690115411 0.600199900049975 0.596688491263358
1 4 1 5 0.5 0 0.428261484128014 0.439620732638826 0.482987550111109 0.576150122030579 0.411588411588412 0.42339753005489 0.488255872063968 0.391470581366484
1 4 1 5 0.5 0 0.748520967779198 0.750132605956413 0.296282526532602 0.198828944016442 0.775224775224775 0.735299108566944 0.734632683658171 0.75172117303304
1 4 1 5 0.5 0 1 1 0.613667334887615 0.748812455487039 1 0.999999932743361 0.933533233383308 0.999999999059777
1 4 1 5 0.5 0 0.823302292257203 0.825726353924878 0.775112386848282 0.737315677216418 0.769230769230769 0.829520518387141 0.829585207396302 0.811337655295821
1 4 1 5 0.5 0 0.3015611506833 0.320583636906968 0.47987619637534 0.588809186540854 0.232767232767233 0.255404918719191 0.306346826586707 0.237250707398273
1 4 1 5 0.5 0 0.620813647092523 0.628306039798385 0.804163063789225 0.598161452683528 0.574425574425574 0.562448040667501 0.633183408295852 0.586071326224594
1 4 1 5 0.5 0 0.909110467258423 0.910414089020283 0.364825956781127 0.234346241158004 0.92007992007992 0.890089785174818 0.902548725637181 0.904499010682661
