effect	b_max	b_mean	b_lmer	p_max	p_mean	p_lmer	mean_max	mean_mean
0	-43.7627557905647	7.19816959326077	7.19816959326075	0.398845042950713	0.835335037224709	0.837466547051444	1075.19956088037	842.338503283257
0	39.9118018150852	20.352540409875	20.3525404098758	0.421061564663343	0.616320537299545	0.599949249309939	1075.02192933244	860.018455727972
0	8.33907957883453	15.3853726800645	15.3853726800647	0.881181257866159	0.705360576989714	0.694183974206916	1040.65751800423	808.39645294575
0	29.0288921565725	10.8882940118203	10.8882940118219	0.517609189105441	0.762929184355827	0.757011848844571	1043.05501438926	845.875715014932
0	43.4298709497686	47.5001110587731	47.5001110587714	0.274425375107127	0.143407981090946	0.147356517513857	1027.06459082305	828.154447382529
0	28.8263370450644	10.4563835403623	10.4563835403627	0.600544989622178	0.773978911630902	0.759894725162345	1073.71441504048	889.909604018972
0	65.3737004876477	25.8550339312308	25.8550339312298	0.09368345889456	0.422886411946642	0.462343717626769	1048.70551947754	848.385140946699
0	-51.7432625056266	-55.8941088323176	-55.8941088323175	0.390109831088468	0.162274675330868	0.124503405272819	1088.32919634403	889.677848565096
0	-92.5950789273359	-41.3999220756423	-41.399922075643	0.0414242850991433	0.190258007675954	0.256032838074453	1132.11468152987	888.527772628679
0	-0.204125251314242	-22.7321121867973	-22.7321121867973	0.996131895018051	0.573148991385248	0.555227848777604	1074.63735825236	869.651694712514
0	-64.435501511619	-2.53794599560545	-2.53794599560736	0.132693945138521	0.936764718511802	0.936138242756484	1070.3377855347	855.210213488383
0	36.207031959937	1.21063372472886	1.21063372472903	0.340797154887649	0.966881305723308	0.9693540613437	1051.51314611087	880.553043036428
0	25.8953889790192	4.61276315154614	4.61276315154737	0.580012379065545	0.910541558167164	0.904532741955792	1060.59567937839	848.104302689898
0	-25.3610040584678	0.721426165847811	0.72142616584612	0.620395713263977	0.984442370327625	0.98329128271733	1070.15243102999	853.894904010063
0	13.034183367528	-16.1637269361444	-16.1637269361456	0.771557398548104	0.673159664065335	0.622476006336257	1032.69343921962	866.719300246769
0	66.9419526650781	57.3358025554249	57.3358025554239	0.0739449202615768	0.0918635937857038	0.0904587358617947	1031.72040093559	844.347607503536
0	54.6612088206403	51.3753506118763	51.3753506118771	0.263952657175456	0.221595775481357	0.20370651182114	1054.21592839093	811.228494435551
0	-8.02216183802895	5.26174242102273	5.26174242102403	0.873249987490693	0.878756339302359	0.890658340404106	1103.14844735299	857.771104577531
0	26.3654818598836	26.816271597969	26.8162715979681	0.618257010361312	0.507686530117116	0.444354355639805	1030.35983387531	832.608542221152
0	7.98352970823975	19.7973217760655	19.7973217760647	0.873818612447703	0.609283514070631	0.581583582627646	1071.61488956123	858.548694657802
0	-12.8647502170754	-2.0961897664746	-2.09618976647486	0.812236809018614	0.956452841555622	0.956421946717481	1071.05327380439	838.805084996322
0	3.03093566236891	1.07870302374604	1.07870302374583	0.954891711144795	0.980355375947727	0.977239714294853	1080.25771543329	861.052417398398
0	-15.5755789214977	13.4973726040436	13.4973726040427	0.737883591056566	0.697190983845293	0.686754983904269	1045.50328081806	836.202541759751
0	-0.980266485806254	-15.1031028626475	-15.103102862647	0.988401497304584	0.700530839731048	0.718433537308281	1120.07083550948	867.998778802661
0	52.6211925417314	19.3037907838505	19.3037907838505	0.209863849422314	0.564660237779004	0.598100565202011	1051.55652864838	847.796586260935
0	-61.4837827465815	-29.6128351036864	-29.6128351036861	0.17174427779086	0.374763712573434	0.381981029259184	1078.5319171492	866.01666217292
0	-49.9814610182887	-26.4457793792137	-26.4457793792153	0.362005094453822	0.479535559761297	0.466004437385983	1099.85232540712	876.001952621721
0	64.9764030870177	30.0984701629747	30.0984701629732	0.135434636111702	0.403867431130644	0.406409837023948	1073.71996337252	863.544412511863
0	-5.16959553037431	14.7129855853367	14.7129855853364	0.913121328065333	0.672674725791045	0.694117959862097	1053.92015553966	840.649744153026
0	90.2566676155953	72.3640850461043	72.3640850461046	0.0435229712254067	0.0621276821149021	0.0385283968075831	1042.27360027984	839.657097162905
0	-3.21348342961244	2.84706620879234	2.84706620879357	0.946881527792092	0.941392982101414	0.936583249036751	1057.38080973239	845.126352914774
0	-1.33098202161438	9.30910179498525	9.30910179498521	0.978444513084913	0.809886212821475	0.77664926117081	1050.86057480613	864.253419116729
0	44.5671323077845	57.8749836535575	57.8749836535577	0.433828790764395	0.227766664613624	0.124344370507576	1035.05379264314	820.476037772618
0	-37.8552183039155	-34.1432096384356	-34.1432096384354	0.347549766476105	0.260905007570256	0.319900546112683	1074.47204090388	856.361484332886
0	-22.0170413129328	0.290970683035068	0.290970683035691	0.60040796006506	0.993457196385212	0.99355266527822	1079.81628487163	852.455282055023
0	-23.3527064618691	-34.697888438522	-34.6978884385198	0.637943770494674	0.287036498665758	0.309848061454242	1030.88427878184	838.718041817575
0	-62.9740321651117	-33.6896859090756	-33.6896859090751	0.159253491961945	0.403980151713527	0.326622187074989	1064.64521210398	857.665162353024
0	33.8135202080794	22.3250657995237	22.3250657995228	0.512070054931461	0.600512490100124	0.555975508113862	1055.32424732785	845.71843330913
0	-5.08566427541466	9.71117987775092	9.71117987775081	0.904997592890452	0.764555638425881	0.783226563374637	1095.06982798337	874.916782825521
0	44.7537169038763	9.59596166128632	9.59596166128813	0.333270442651004	0.787584097211183	0.787185662356336	1037.22723489759	846.040148354651
0	22.8816767282061	51.011233322057	51.011233322058	0.698935876053625	0.190876102330994	0.18566209414876	1074.66636494557	837.334328791198
0	14.0519528654639	-3.00791822428679	-3.00791822428786	0.787808951476666	0.931084539714668	0.934433163313134	1064.78473563267	865.555805493978
0	-18.8526291499134	-11.8715449295548	-11.8715449295535	0.734433366521648	0.795074399026194	0.7585071203645	1069.15316556721	849.497880653152
0	7.39521354386673	17.0324042898288	17.0324042898295	0.878540531849261	0.622688439917308	0.614439888939692	1082.10711201557	881.719910213012
0	-32.1545009766264	-38.0074890765277	-38.0074890765289	0.579410378873266	0.389515602841266	0.325049184410009	1077.07616190876	862.897393109127
0	36.8446379955109	35.944057865736	35.9440578657347	0.315144259972108	0.290592063837453	0.31605467621764	1065.00664164831	854.418085520735
0	15.9831833925601	10.5533199026573	10.5533199026586	0.779982145783193	0.792915289299956	0.782099153600238	1127.27161649238	900.944541167837
0	25.2596677335986	-10.6991829768532	-10.6991829768534	0.62628457579147	0.736039948902035	0.769345346410153	1102.04498083403	906.01385030538
0	94.2880026018414	61.6218196769838	61.6218196769846	0.0979783651586612	0.0984276100363173	0.138413916614185	1068.95257386488	838.724618235666
0	54.1311434350429	14.7948583713332	14.7948583713332	0.279627471102528	0.684097667194008	0.68871987090758	1044.34270401832	843.190401902007
0	2.6718581633012	-5.18035035298765	-5.18035035298771	0.95894625781807	0.897074439031845	0.886853967966471	1096.07537892084	895.290912499577
0	9.73775008492034	46.2421531217985	46.2421531218	0.852782584510643	0.256437056693456	0.210529621650311	1060.77815152853	836.146221345908
0	-59.2251959664908	-4.20206983026191	-4.20206983026143	0.209752048640127	0.910273491913586	0.912868406385491	1099.05021108438	861.380364471963
0	18.5680459308696	27.2032562484957	27.2032562484971	0.704488222416299	0.501642142379916	0.458237089065541	1056.72227141591	845.775209922732
0	-53.9347438770348	-55.1675357010885	-55.1675357010883	0.285497315941775	0.104454039695495	0.122858513100452	1094.40368673508	875.805680763193
0	-30.2037867964178	-12.3176472237811	-12.3176472237807	0.638233775881835	0.774789980168687	0.753659000106143	1102.0554633238	871.812985374427
0	35.6193952979786	36.9097896931199	36.9097896931204	0.350223539932059	0.250851301301797	0.253013778076899	1031.0707809731	850.466759904089
0	11.5833375394743	-24.7770184630226	-24.7770184630213	0.792327920019191	0.503581944402216	0.473677695938023	1060.01594323339	872.065596014894
0	-24.9927519111041	36.9087722327453	36.9087722327452	0.625588562164236	0.366954729833839	0.315980557475714	1046.73442688799	797.529671165931
0	42.9379185431803	34.8877417839089	34.8877417839085	0.438377276720165	0.381147143610801	0.335142163055341	1059.15478241926	854.756834444717
0	-11.0191886069059	-0.570623041001234	-0.570623041001605	0.774497327504474	0.987044515994037	0.987812703863644	1095.41313409745	872.174275060273
0	-48.483238407891	-19.7016787545848	-19.701678754584	0.437884116973467	0.659328888920785	0.575341177840636	1083.00325377196	882.271282797413
0	-61.1504475784125	-19.9300164340683	-19.9300164340672	0.221967567865146	0.591679431821462	0.623457544611535	1120.23581483427	849.264827641715
0	45.9581907501301	43.5450869396201	43.5450869396194	0.25577680109064	0.167372779940462	0.210534308243985	1080.77753494419	872.565331173137
0	116.552421423781	64.0232596774633	64.0232596774638	0.0162310769119101	0.102183319010084	0.0761541533189161	1043.51205402712	847.693376773878
0	-11.9806051872815	-43.3815968456074	-43.3815968456065	0.809996561840565	0.324930850484236	0.28365315460137	1117.38459980344	903.101528081019
0	-12.908037622141	-15.6528011112159	-15.6528011112164	0.786129876543592	0.69753915453096	0.660671937706635	1050.84100810523	852.319253247388
0	57.3268411990417	41.435684951738	41.4356849517362	0.287263888928287	0.353494741583757	0.274586889334174	1064.29100727523	856.639123799888
0	-7.28727212117554	20.1293126888786	20.1293126888791	0.895121759445126	0.664754835036511	0.616830174375688	1126.03443568652	875.715174378747
0	-19.1828880744747	-32.8755541150958	-32.8755541150976	0.692512160199837	0.429399568560546	0.337401705286348	1063.7469741419	894.273527077178
0	-125.030805390748	-69.746755873206	-69.7467558732048	0.00265886348897511	0.0289496586780561	0.0483282006887762	1131.62815322028	896.808079956002
0	29.7702987393417	-21.5514132034083	-21.5514132034098	0.533853845445277	0.616615557603793	0.564103763634706	1078.6513294739	891.230976195603
0	-35.193278037934	-59.7908449466036	-59.7908449466037	0.410856371751265	0.128963954184807	0.0996236648386628	1078.31604751228	878.292602151194
0	34.7841313846307	17.54421076342	17.5442107634209	0.324291865947946	0.618568238294081	0.616958731416679	1015.3345300671	816.62603985276
0	51.560102848257	32.8562031811521	32.8562031811522	0.323645844765621	0.320296284363406	0.325890719904795	1046.24388865831	853.800799442585
0	15.2348807264942	8.51496649015519	8.51496649015341	0.803216173882527	0.805939977062466	0.829044564812005	1099.75568909346	860.504277113827
0	77.8883995382556	41.124375941346	41.1243759413451	0.0583071450948436	0.178226288312675	0.241880733624843	1017.23199508924	826.897239360427
0	41.2837831877425	-13.441931229443	-13.4419312294434	0.39170304952275	0.725334066583486	0.727108960977465	1071.57463035339	872.491529048489
0	5.87665833255536	-24.076372983573	-24.0763729835727	0.9178653500653	0.587886398437939	0.537197180517139	1109.59097427058	901.931155274806
0	22.8660478277993	23.1886551596845	23.188655159684	0.658633783173949	0.498462852006171	0.518416621124026	1081.20110824583	851.79994189025
0	104.304076456778	78.3617510612676	78.3617510612679	0.0256950689695056	0.0212448767136692	0.0344605105492714	1017.31148338548	805.046028174537
0	27.4802426747392	-43.4785050635824	-43.4785050635818	0.55009037257361	0.286576959012915	0.242288221678258	1056.71589782741	881.578571969493
0	79.0424319471164	29.5469503261827	29.546950326182	0.159667696405389	0.534311739745799	0.461902422157783	1044.16628133972	848.336402223529
0	-67.1192969410439	-60.6797213395458	-60.6797213395451	0.173456964470604	0.124376179569284	0.0880080071964602	1147.20484128302	938.957890787129
0	13.4932664755478	12.9843221980414	12.9843221980411	0.736814243805036	0.664924402610182	0.722480905437405	1097.28715987416	879.857692006018
0	20.7443398616734	-13.7085691145316	-13.7085691145332	0.613737218291845	0.645248833312117	0.672940251151662	1019.82354518975	833.936540214385
0	-26.9875841534167	-20.4921561865823	-20.4921561865831	0.633645174712184	0.614373542106569	0.571722205519777	1089.64346391021	882.903877268773
0	50.9607450064805	38.449132213972	38.4491322139741	0.25041624855807	0.228636002404031	0.266594776458462	1058.26400733486	856.6780611684
0	-81.8658466628079	-37.7501883642494	-37.7501883642488	0.0808625067146874	0.336451796728768	0.3101556118163	1094.16528718275	872.861365001303
0	-59.6873053552521	-71.922414136166	-71.9224141361668	0.103760651777466	0.067325100604329	0.0400154811553	1106.28094542863	913.732406328404
0	-10.0274972482717	6.96392010829569	6.96392010829353	0.826008588066984	0.865340785505425	0.857106843331097	1081.17902768469	858.381124064373
0	18.8934057415403	17.5636885952732	17.5636885952742	0.667217590125233	0.639542735045121	0.636915694323099	1074.87722862155	850.953297651381
0	21.6072114336763	37.6513895824371	37.6513895824385	0.698571023794631	0.420154136684826	0.321542974317457	1072.9641983208	842.005385154929
0	-5.7363013869441	5.60729959993622	5.6072995999369	0.899842508631028	0.865334834351446	0.886594248489404	1044.34669653037	805.313429674784
0	-66.6307694333328	-40.5227193138194	-40.5227193138192	0.126409696397877	0.309928965880941	0.26208023004577	1067.46656775197	846.998662639836
0	-32.4364113811844	6.61888017673351	6.61888017673391	0.536329340378054	0.86975977616195	0.862720293356982	1118.28714624831	871.501342655989
0	-4.30374114057862	-61.4386986343206	-61.4386986343214	0.929484038066063	0.0688920346382002	0.119781691149236	1112.65538814855	905.173045137886
0	0.738109990093147	-20.0988223200895	-20.0988223200925	0.988807389060287	0.608966156555673	0.573174310120029	1039.29577240658	859.07351852875
0	3.45630612094877	-4.54028861441494	-4.5402886144152	0.932831677313592	0.895802988959821	0.89793299046796	1077.78862446785	869.936418800706
0	-36.1941342670615	-42.7436501645444	-42.7436501645451	0.501727175020518	0.294475253140397	0.277644534756459	1102.49664215216	874.915079298314
0	42.0159721270098	57.2921246628049	57.292124662806	0.409581854748744	0.0946202076735843	0.0895310783214188	1057.59557221028	844.756568718033
0	11.6779423308292	22.8044967500483	22.8044967500487	0.814514488711986	0.521917664319344	0.565848703435722	1114.22816070569	857.167906925992
0	-34.5144492833815	-89.6487078113439	-89.6487078113446	0.52322222769891	0.048288392683904	0.0201597685078499	1112.29743222882	914.794643469519
0	16.4322863365363	-22.2534641583249	-22.2534641583262	0.7540455219297	0.487566096099275	0.546900529536206	1084.32214848209	877.695541328379
0	-34.7881735704468	-10.5580704926062	-10.5580704926065	0.477134146599232	0.753303902610228	0.768226134324313	1111.08035749944	878.649279582742
0	84.9171458818102	46.5342109871696	46.5342109871684	0.0897473767140973	0.24448572141842	0.199584830268784	1034.27706481508	849.973905101755
0	109.542094743867	102.162777603166	102.162777603166	0.048489120052428	0.00399557360396439	0.0115878193732934	1069.25279544575	822.835876676133
0	-12.4659113483599	-4.98977316818181	-4.98977316818279	0.803837947934346	0.893336736222453	0.903322935913813	1101.90748349852	844.89749612671
0	-94.8970846093762	-108.954207836432	-108.954207836431	0.0754989310453789	0.000807337726266807	0.00765244721098977	1140.72832793226	895.225245363964
0	51.2427468041542	31.3113287004152	31.3113287004145	0.323594096474191	0.332073366759005	0.424559005551938	1063.49481424639	829.486241536093
0	51.2839411049584	13.058137141573	13.0581371415715	0.319415558417661	0.753247229369469	0.74727760149421	1058.20278568878	836.020097453947
0	71.8699397941385	36.4923987555867	36.492398755587	0.274741356950317	0.484498579070071	0.342737627865158	1044.26326428775	862.219690524612
0	-4.83408640505766	17.6985426120726	17.6985426120714	0.908994450345999	0.581260047053257	0.601911639277702	1045.83909440816	827.044718915095
0	7.67046447771959	-7.54764216581128	-7.54764216581013	0.869827869914945	0.826034510353881	0.841569705176512	1083.38997208751	862.8320307503
0	37.9564494724993	26.3826287284752	26.3826287284754	0.503376553795706	0.473473191375576	0.486534475958498	1033.68558856856	828.5120159132
0	20.6008319633189	20.0061497055726	20.0061497055713	0.674353114410883	0.622634332922473	0.568806447578144	1069.63172141053	871.371793370652
0	104.378394135685	40.0743509625764	40.074350962576	0.080228508638379	0.346795374985456	0.295270701968741	1068.43785511138	875.76525670872
0	-21.6572557768521	-1.33493135910536	-1.3349313591043	0.59089899426679	0.963856544232411	0.969068502986829	1052.78885245285	835.845081812017
0	-120.345018352542	-82.4165043585546	-82.4165043585542	0.0149003974298599	0.0513882760778939	0.0352741981211862	1142.24585889457	893.216818086415
0	-58.5189295249547	-23.4446286810862	-23.4446286810868	0.268808184798192	0.588981871414404	0.517085213711323	1112.66647598507	896.825234202265
0	15.1518543446667	-35.763349312604	-35.763349312603	0.801820544098914	0.421328383113987	0.328896623621735	1040.38178895928	872.521219025002
0	-4.63802569665172	2.00963053263849	2.00963053263816	0.923422014298944	0.962360279841	0.958987051792261	1090.84733079189	860.353232440551
0	-12.709407046946	6.50295622335488	6.50295622335655	0.794921590436314	0.876195398395294	0.85117418803182	1071.16977752434	865.896164754906
0	-50.2754176884362	-48.9424711503616	-48.9424711503607	0.270927704489371	0.203531182606692	0.170593435637072	1127.0508794849	911.628280432935
0	-124.983621629046	-59.3360258874437	-59.336025887444	0.00717927021107356	0.112948042717234	0.115654665528645	1173.87724777602	931.086798514851
0	-5.49403539279089	-29.2585661520978	-29.2585661520973	0.903138911824261	0.486482774499915	0.426313586653454	1084.52674482947	875.828619398521
0	-14.6244324642371	-21.9683370971024	-21.9683370971017	0.749449997056487	0.646286370239577	0.558456614394546	1071.16998141002	877.019643365386
0	-12.9030221866268	-19.4439364340911	-19.4439364340904	0.723616213658119	0.562179898101234	0.615243683964359	1144.59346112718	907.241613403935
0	32.9948949659897	41.6447211079449	41.6447211079449	0.551087389791951	0.314336720123707	0.263682487210035	1055.31497179458	837.234413501319
0	39.4870597044865	-7.16266164432314	-7.16266164432394	0.464647782347896	0.869667490320145	0.848193716121027	1014.690943568	829.735836448729
0	-38.6332504569417	-30.9505550181923	-30.9505550181905	0.536803712550576	0.493395875197896	0.393464033136058	1083.47532046056	873.972469744517
0	-19.1818240798587	-47.0450185234601	-47.0450185234599	0.639696648832421	0.143666954481181	0.148359926450884	1051.58426623881	875.242498348379
0	6.02073901058744	11.7923609769738	11.7923609769747	0.906112074019003	0.771323886599194	0.763340113624112	1078.87622728067	852.698095152021
0	-102.849483553768	-39.1844717755584	-39.184471775558	0.0262340981304484	0.258861690012954	0.275961989511009	1120.5247164154	889.388420351293
0	-34.9186202081693	-0.739828434123542	-0.739828434123107	0.423135462009993	0.981700087992906	0.983460604350057	1064.96601856028	841.138276188248
0	-16.2821483813575	-22.1258862501125	-22.1258862501136	0.756475811481371	0.620459875795112	0.552202569506808	1053.71185344405	845.598790244698
0	-67.4348802545483	-63.5465694477485	-63.5465694477475	0.0770848768418015	0.0587580139800697	0.0830654497647048	1130.60265548179	902.882608835496
0	-25.6289146178563	17.4183884441352	17.418388444136	0.62153391839836	0.626325189945531	0.638238133650937	1107.02597823032	862.303046334505
0	10.9222642322173	-10.8868127546221	-10.8868127546226	0.833914529410848	0.687496082864309	0.752133027056139	1047.71067665662	852.16630578835
0	-33.2638123378589	-23.6930905236542	-23.6930905236533	0.526801486789483	0.517459417495526	0.519922233884414	1120.80122098086	887.811230492756
0	13.4936552431692	-9.53834149252521	-9.538341492523	0.76269056961035	0.79900390452918	0.802333110582995	1094.68424335982	873.510127782173
0	10.3688853833647	18.2573999881676	18.2573999881673	0.835498801235395	0.62921022937657	0.587916897736807	1029.84431327672	828.980271134805
0	-87.6797924500719	-69.4485771390087	-69.4485771390099	0.111461955207301	0.0752325113846101	0.0509253639466477	1112.96842355864	890.963892254925
0	43.7688639380033	54.1403441232484	54.1403441232469	0.211178140324889	0.113215807767846	0.0943599800839351	1012.8800488752	811.540143497942
0	64.5130855555302	44.1877700328104	44.1877700328107	0.172311683041404	0.204208624639341	0.209044107127854	1048.10332644231	846.522290044289
0	-74.6468513639692	-77.2737687674208	-77.2737687674203	0.102294340308056	0.0299058689661971	0.0295006715699295	1108.7937249758	899.069018817959
0	-58.8745473163422	-68.7648787654602	-68.7648787654616	0.132151127322046	0.0884253048598936	0.0539904347287797	1105.56292543619	904.445820808577
0	-13.2639760123053	-7.01782667051909	-7.01782667052141	0.788916132073789	0.852066278627826	0.843745424451084	1091.48011890258	882.979270425622
0	-36.3456469462666	-1.09825426254744	-1.09825426254732	0.423008080065514	0.975497300958551	0.976360900422117	1117.31485966669	879.885085085217
0	-85.8396670222193	-53.6740926249525	-53.6740926249525	0.0502881189422715	0.156073963840151	0.144052836126022	1111.34819036399	878.387212239946
0	-2.15949498799252	10.8349820017172	10.8349820017177	0.961687279684861	0.739760435959198	0.773944764229851	1043.43251570275	805.675869859914
0	31.5828299140222	49.0478930413569	49.0478930413588	0.546846147789494	0.237428367619595	0.181276534634712	1047.68204802462	837.570790636256
0	-8.98449776555776	-27.4008040966137	-27.400804096614	0.817301263126226	0.375691020371883	0.400097981558616	1049.60040487328	864.776192885815
0	152.261966700473	74.2913486897057	74.291348689706	0.000312822935384837	0.0207118332263438	0.0471239070236959	1014.27626930893	831.317409262541
0	34.5363828852912	22.8219842351946	22.8219842351944	0.518299332681579	0.603470449879092	0.571721781904345	1064.80733385227	831.765794487547
0	1.18164058568087	18.74467433215	18.7446743321499	0.981197427705312	0.666439196988866	0.614549765287429	1030.28969509908	818.516574361548
0	83.6733227118319	42.2361034325489	42.2361034325484	0.0688559827490457	0.308427498871619	0.284818448685605	1003.74480343224	795.223870841341
0	-5.02914336757428	-56.8806539364754	-56.8806539364741	0.926161172283092	0.175573085082421	0.133377953149076	1066.91003505622	877.725448882931
0	-27.2226028457779	-38.6469598574924	-38.6469598574931	0.655092685856289	0.324526757691263	0.303849386710308	1122.49330900746	902.444983783584
0	120.652538056018	81.5558937815389	81.5558937815388	0.0338736576042637	0.0246136490297343	0.0327278530722133	1018.10538261173	814.299655265373
0	-92.2452250170437	-79.9458132949684	-79.9458132949681	0.0247166132239495	0.024750902365633	0.0261684142150451	1072.00471050224	858.403268848304
0	-2.07750124907398	5.57996107584105	5.57996107584025	0.964251184314108	0.879800272514979	0.883883327280198	1134.10650015916	900.882375689876
0	18.1517395094131	-18.2710523991862	-18.2710523991865	0.632297961804095	0.593223927197491	0.609439158106629	1048.67384259324	862.118825290355
0	47.1073910423394	60.4160142194978	60.4160142194992	0.221309455162467	0.105146200928074	0.0801054017691055	1038.95853621475	830.115201938841
0	-36.1781000552529	-15.6314994632134	-15.6314994632116	0.421687010845218	0.617289704416778	0.653315122472932	1052.69153610447	842.223175077246
0	-72.7712276416065	-52.5342923366844	-52.5342923366834	0.191793888008476	0.14939514375514	0.165191593304216	1133.7061686659	905.912122904208
0	-3.13655738541719	14.0072411458998	14.0072411458988	0.928315202584748	0.530298361893987	0.692477330337695	1058.01979023932	833.667716805309
0	10.4810817277468	38.7049440520599	38.7049440520606	0.803233035650988	0.292311606423222	0.279801805585233	1065.97839406072	834.303191587915
